Event ID,Timestamp,Source IP,Destination IP,User Agent,Attack Type,Attack Severity,Data Exfiltrated,Threat Intelligence,Response Action
c4ac173c-bfc2-4061-999e-cdd8c52dc512,2022-01-25 16:42:02,32.104.113.219,217.226.0.17,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_0 rv:6.0; bo-IN) AppleWebKit/531.7.4 (KHTML, like Gecko) Version/4.0.5 Safari/531.7.4",Malware,Critical,False,Front car change station.,Recovered
425172b9-f6d4-4fc0-bacf-bff06bd37e11,2021-07-04 01:08:56,12.227.0.119,51.200.208.215,Opera/9.22.(X11; Linux x86_64; am-ET) Presto/2.9.188 Version/10.00,Phishing,Low,False,Record thing protect loss yourself partner.,Blocked
6dd22979-3c8c-4856-825c-d2d6eedc8c37,2021-06-15 09:33:44,69.214.244.15,9.154.76.136,Mozilla/5.0 (Windows NT 6.0; vi-VN; rv:1.9.2.20) Gecko/2019-10-01 04:26:52 Firefox/3.6.18,Ransomware,High,True,Prove protect important.,Recovered
410772a2-8c90-42e5-96b8-44e0caaa825a,2020-12-10 22:49:28,186.231.27.231,55.166.228.214,Mozilla/5.0 (Windows CE; hr-HR; rv:1.9.1.20) Gecko/2014-01-23 04:54:20 Firefox/12.0,Phishing,Critical,False,Impact our modern success.,Contained
8ddf463f-541a-4058-abdb-dc6955e03aa2,2022-12-06 13:42:22,109.216.9.69,26.162.177.189,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/5.0),Ransomware,Medium,False,Everyone direction media money raise simple.,Recovered
b8eef4a8-7891-4af7-9381-d3c783c22f79,2021-08-19 20:13:17,73.30.34.232,68.112.193.85,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0),Phishing,High,False,Economic professor nearly production tax customer.,Recovered
6763bfe0-30f1-4f01-a3a1-1f8372de9a4c,2021-10-16 04:10:10,181.3.233.241,180.254.129.223,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/37.0.883.0 Safari/536.1",Insider Threat,Low,False,Air room college fire.,Contained
1c043937-8441-476f-90bb-a720f11e9a6a,2022-04-01 12:32:43,63.199.32.217,186.204.140.237,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_8; rv:1.9.6.20) Gecko/2012-02-28 03:25:34 Firefox/3.8,Insider Threat,High,False,Quite minute thought base fight beyond.,Eradicated
9edaeb95-b2b4-41ef-9cf7-503178af7426,2023-08-08 16:44:24,51.39.1.67,77.225.194.166,Mozilla/5.0 (Windows NT 5.0; de-BE; rv:1.9.2.20) Gecko/2020-08-17 05:30:27 Firefox/15.0,Ransomware,Low,False,Movie so push.,Eradicated
3edefdb2-e6aa-4e9b-8625-f1b565a63d6d,2023-05-28 21:34:45,58.28.154.97,63.117.48.27,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/13.7v5603.0 Mobile/17J548 Safari/532.0",DDoS,Critical,False,Become particularly many event.,Eradicated
396913b0-5da9-40cb-a624-c6ccfb3de921,2020-01-27 07:14:39,222.26.193.155,219.148.228.66,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_6) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/16.0.829.0 Safari/531.2",Malware,Critical,False,Sort sort old improve.,Eradicated
2e7fb2a9-b359-4525-b246-911abeb70dcf,2023-05-27 07:54:45,11.230.234.82,15.212.206.11,Opera/9.24.(X11; Linux x86_64; lt-LT) Presto/2.9.178 Version/10.00,Phishing,High,False,Necessary mind my product side already.,Blocked
75c7c87b-d8da-44cf-9aab-7465f2186492,2020-08-03 02:04:40,207.217.185.101,61.66.81.16,Opera/9.11.(Windows CE; niu-NU) Presto/2.9.181 Version/10.00,Ransomware,Medium,False,Something professional fear charge.,Recovered
7032349d-b7d0-4a44-b70d-024636fc9eba,2020-10-23 13:28:36,198.140.77.11,69.155.201.156,Opera/8.15.(Windows 98; Win 9x 4.90; ne-NP) Presto/2.9.167 Version/11.00,Ransomware,Low,False,Girl PM college general.,Blocked
453e8d99-d45c-43e3-8da1-2b48fe1ca308,2023-11-10 19:49:40,93.188.60.203,10.52.161.55,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; bem-ZM) AppleWebKit/535.33.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6535.33.4",Insider Threat,Low,False,Language ask along perhaps away.,Blocked
606b64f5-d94d-4906-bb67-658fa50be6ef,2023-11-13 11:03:23,176.241.193.37,181.0.30.101,"Mozilla/5.0 (Linux; Android 4.0.4) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/48.0.841.0 Safari/533.1",Phishing,Critical,False,Authority anyone compare growth.,Eradicated
4e0af501-3138-484e-8fda-b4f166d525df,2020-10-29 22:59:54,33.7.34.102,195.234.170.108,Mozilla/5.0 (Windows NT 6.2; doi-IN; rv:1.9.0.20) Gecko/2011-02-06 14:14:03 Firefox/3.6.1,Ransomware,High,False,Program about reach fill series maintain nice.,Blocked
71a85d1e-f7a3-480e-8b34-bf93351bb0cc,2022-11-21 16:43:27,99.31.54.64,126.182.4.16,"Mozilla/5.0 (Linux; Android 1.6) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/26.0.884.0 Safari/535.0",Malware,Medium,False,Project how environmental between.,Recovered
b1a9a390-7952-4e88-83eb-7704d9f2a03f,2020-01-02 00:42:18,215.12.0.255,6.242.176.72,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/5.1),Insider Threat,Medium,False,Assume discover final today answer.,Recovered
66c5a7f6-8359-49d8-94c8-936a1d27fab3,2022-06-06 00:53:56,169.33.142.192,160.53.71.243,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/13.2u3682.0 Mobile/97N009 Safari/532.2",Insider Threat,Critical,False,Mr public whole move lawyer.,Recovered
548f788d-8a85-4fd9-9cfa-728e3ea70ba9,2021-09-13 09:52:06,136.150.242.106,179.92.190.128,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_2; rv:1.9.6.20) Gecko/2013-07-04 20:57:34 Firefox/14.0,Ransomware,Medium,False,Money amount southern serious.,Contained
448e8ddd-bb8a-41bc-bc82-193de8523c5a,2021-08-29 07:22:43,62.175.35.67,122.76.249.182,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_1 rv:6.0; kk-KZ) AppleWebKit/532.42.6 (KHTML, like Gecko) Version/4.0 Safari/532.42.6",DDoS,High,False,Computer recognize hundred enjoy.,Eradicated
19f99fa2-3592-4db5-8c83-c5a57ecddc7d,2023-05-23 14:34:42,125.154.168.153,134.13.183.217,Opera/9.94.(Windows NT 6.1; uk-UA) Presto/2.9.174 Version/11.00,Phishing,High,False,Strategy into artist price build need after.,Contained
fe45140c-118e-4fa3-948b-0f3e3fe3b61a,2023-08-17 00:17:26,177.29.56.201,110.226.80.92,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/5.0),Ransomware,Low,False,Nice suffer manage able.,Recovered
d8f7a59e-bc12-4e1c-a98c-a1ad2dc79bf4,2023-02-03 03:04:34,1.127.132.69,195.203.19.137,Opera/9.49.(X11; Linux i686; th-TH) Presto/2.9.180 Version/11.00,Phishing,High,False,Need country eight maybe into have mouth describe.,Contained
13026d1c-9b51-4e08-9f2f-69b6929463f0,2021-12-13 22:14:18,138.133.188.160,208.216.80.171,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_7 rv:4.0; mni-IN) AppleWebKit/531.13.5 (KHTML, like Gecko) Version/4.0.1 Safari/531.13.5",Malware,High,False,Explain good wife everything.,Recovered
49261e34-09e1-40fb-9747-68512352d4ff,2023-02-15 13:06:56,166.168.29.220,132.59.131.101,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2022-11-30 15:52:16 Firefox/3.8,DDoS,Critical,False,Plant detail key.,Eradicated
100c7db0-2e53-41f1-af41-36d43c54293a,2020-07-22 04:43:06,171.0.53.237,198.120.4.196,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/534.25.5 (KHTML, like Gecko) Version/5.0.2 Safari/534.25.5",Phishing,Medium,False,Food deal executive.,Blocked
965249ea-8863-4bf6-a6a7-354fd79f9e7d,2022-01-14 21:08:32,173.52.73.44,46.177.9.49,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2018-02-24 21:23:25 Firefox/12.0,Ransomware,Medium,False,Dog whole against explain message exactly.,Blocked
70b48635-f4c4-4ad2-a315-922e0bf4507c,2020-04-02 12:47:07,84.167.113.170,7.246.179.135,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_3 rv:3.0; eo-US) AppleWebKit/534.43.1 (KHTML, like Gecko) Version/4.0.4 Safari/534.43.1",Malware,High,False,Result possible student per.,Recovered
183b306d-a703-4c89-8d86-b0f70abdae5f,2023-10-08 00:57:04,91.164.154.91,215.194.23.170,Opera/8.98.(X11; Linux x86_64; lt-LT) Presto/2.9.184 Version/12.00,Ransomware,Low,True,Million candidate meeting PM.,Eradicated
5a436749-8f20-4689-82cd-2f9fdc536b52,2021-10-25 00:06:05,169.203.217.157,67.255.28.30,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_0) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/34.0.825.0 Safari/533.1",Malware,Medium,False,Best individual source ok.,Eradicated
2666f8b6-2a53-40b2-a0c8-f4e597914b8c,2023-09-19 06:34:09,1.238.152.115,137.23.78.82,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/53.0.804.0 Safari/534.0",DDoS,High,False,Popular action music note society treatment however.,Eradicated
bc5d1abd-9762-4df6-b33a-b6b0c21dc062,2022-08-23 18:01:04,153.159.185.179,190.115.249.98,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/4.1),DDoS,High,False,Weight wall door.,Blocked
1a80226f-3729-4e76-b94a-5905b84b4c86,2023-03-19 14:40:20,9.22.144.44,161.255.211.10,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/20.0.874.0 Mobile/94K047 Safari/531.2",Phishing,High,False,Staff art section.,Eradicated
5b20b85a-e095-46d9-8c1b-2f2b54b96693,2020-03-16 09:16:10,209.96.33.234,179.49.198.246,Opera/8.71.(X11; Linux i686; bs-BA) Presto/2.9.162 Version/11.00,DDoS,Critical,False,Raise firm political education help.,Recovered
7687ca87-d701-4a61-8e7a-e36b6114d690,2021-11-17 08:54:51,2.147.104.90,178.147.158.68,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/3.0),Insider Threat,Critical,False,Fly name participant grow what.,Contained
9ebe42bf-615e-44ab-8890-1dfc1ca2a5fb,2021-06-30 17:32:14,14.125.144.83,49.144.16.93,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/5.0),Ransomware,High,False,Weight town left central.,Recovered
7fd044b5-8027-46a6-8c55-f659b262a09d,2022-09-27 06:40:03,134.202.56.140,75.52.16.235,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/3.0),Ransomware,Low,False,Debate later foreign certainly role through.,Contained
2a6bb946-2535-489f-aa61-33ddf1bc5a74,2020-05-19 08:11:47,83.117.96.250,125.223.76.124,Opera/8.69.(X11; Linux i686; kw-GB) Presto/2.9.172 Version/10.00,Ransomware,Low,False,Others within blood level treatment wind old.,Blocked
e6c7fd4b-23b1-4365-8134-6d02f5c6c70f,2023-09-20 10:41:39,147.253.192.40,207.109.44.168,Opera/8.95.(X11; Linux i686; mt-MT) Presto/2.9.161 Version/12.00,DDoS,High,False,Available attorney keep everything modern article expect.,Blocked
4bfccf98-26a8-431d-aeca-991f19cb68a9,2022-09-07 21:50:21,95.112.38.214,184.42.123.27,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/5.0),Ransomware,High,False,Finally open trade debate trouble exactly total improve.,Contained
575f1535-e6c3-4c70-9133-3ca00a458b25,2020-03-11 16:44:11,152.56.111.9,84.8.114.28,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/14.2r9774.0 Mobile/72N221 Safari/533.0",Malware,High,True,High finally respond after bed soldier billion value.,Recovered
a3399dcb-9c42-4546-83ea-17a205b1047f,2023-03-20 12:05:16,217.140.52.126,82.253.61.226,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/4.1),DDoS,Critical,False,Yeah song policy if change cause interest.,Recovered
2917a227-c89a-40ca-b876-c7ccdaf629cd,2023-12-27 23:20:16,202.14.36.143,203.71.212.79,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/3.1),DDoS,Medium,False,Without develop authority identify quality.,Recovered
576e0235-9285-4ab3-a2de-e631dca70895,2021-08-24 21:02:37,68.128.223.70,11.112.7.245,Opera/8.53.(X11; Linux x86_64; cy-GB) Presto/2.9.172 Version/11.00,DDoS,Medium,True,Establish or she some.,Eradicated
ee9f09df-c205-4d72-897a-b24a7b570e0a,2020-08-23 04:39:16,171.73.13.96,191.222.123.193,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2020-08-21 06:41:39 Firefox/3.6.6,Phishing,Low,False,Industry later shake song who skill.,Contained
de270c86-bb22-4744-87ee-74bcb400ade2,2022-10-10 10:07:58,108.254.35.105,217.63.180.230,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_5; rv:1.9.5.20) Gecko/2023-08-17 11:37:22 Firefox/6.0,Phishing,Low,False,Perform without laugh floor trouble high environment.,Recovered
4cb9c14a-d282-428b-bc0b-e6e5eb72f6b1,2023-08-22 10:36:13,211.43.132.81,28.97.78.70,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/4.0),Phishing,Low,False,End until concern something hospital leg.,Recovered
d0f8142f-2426-4df6-8f53-ee017b579345,2023-11-27 23:02:02,143.254.54.131,94.99.250.25,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/4.0),Ransomware,High,False,Serious apply together.,Recovered
4816e1e2-1ffa-4a8c-b78a-f0a0e58fcb5d,2020-07-22 02:48:37,141.82.185.252,74.222.46.204,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_7) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/25.0.896.0 Safari/536.2",Malware,Medium,False,Its community never actually paper.,Blocked
109f2a49-c309-4e0c-af78-4a07afe2fe6f,2023-03-05 19:27:28,164.238.25.216,32.82.87.148,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/28.0.838.0 Safari/535.1",DDoS,Critical,False,Born time able would it soon market learn.,Contained
32612621-8a44-4126-91e5-66bb13cb3392,2022-04-15 16:57:18,168.50.218.3,10.57.70.174,Opera/8.89.(Windows NT 10.0; ts-ZA) Presto/2.9.162 Version/10.00,Malware,High,False,Note large front finally.,Recovered
8266de73-9825-45d8-bc33-86d52bf2a1d3,2021-08-31 07:56:24,20.3.202.187,43.236.146.177,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_2) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/55.0.838.0 Safari/536.2",DDoS,High,False,Girl design continue itself letter.,Blocked
173eaf9f-9550-4812-9ae5-053019f85342,2020-09-01 12:36:28,106.9.240.19,190.123.72.169,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2 rv:2.0; xh-ZA) AppleWebKit/533.37.4 (KHTML, like Gecko) Version/4.0.5 Safari/533.37.4",Phishing,Low,False,Spring student method happy become though.,Blocked
d090f2e3-4541-40be-ac98-dad6af8f81db,2021-04-04 09:41:39,204.202.76.56,196.105.244.109,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_9; rv:1.9.5.20) Gecko/2016-11-10 06:17:41 Firefox/11.0,Malware,Critical,False,Pattern do girl appear recently product car.,Eradicated
33d130f9-036f-4da6-af9f-012630b30df2,2020-09-18 12:53:43,11.28.179.140,138.117.57.248,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_0; rv:1.9.2.20) Gecko/2015-05-14 22:36:37 Firefox/3.8,Malware,High,False,Produce message since kitchen offer.,Eradicated
79e35bdf-d929-4110-9efb-ed1098b92c7a,2022-02-25 18:36:14,30.8.81.9,69.174.220.93,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/34.0.806.0 Safari/536.0",Phishing,Medium,False,Fine town especially.,Eradicated
3873abea-eaf6-4186-aa49-d16a06f3f540,2022-10-31 03:21:57,10.178.55.45,59.166.201.17,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/532.32.7 (KHTML, like Gecko) Version/5.0.5 Safari/532.32.7",Insider Threat,Medium,False,Charge one serve.,Recovered
538b587d-01ea-4457-ae63-3dd61151f310,2023-05-30 16:11:19,13.118.134.27,71.24.60.209,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_9 rv:2.0; sq-ML) AppleWebKit/535.50.4 (KHTML, like Gecko) Version/4.0 Safari/535.50.4",Ransomware,High,False,Beautiful identify manage laugh participant want.,Contained
b959478b-72b7-4cd3-ab9a-91b54dbb68e9,2023-06-01 22:05:54,49.28.167.108,222.226.103.63,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/533.31.1 (KHTML, like Gecko) Version/5.1 Safari/533.31.1",Malware,Critical,False,Remember laugh they if.,Contained
9d34595e-ebe3-4439-8e08-15024842aee8,2022-05-24 11:30:27,137.251.43.118,29.238.234.113,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/3.1),Malware,High,False,You I deal result raise seat to far.,Contained
4475c673-d637-4e1d-9f8b-171a45b4b272,2020-03-02 14:58:09,59.246.240.250,86.25.238.107,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_2) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/20.0.872.0 Safari/534.2",Insider Threat,Medium,False,This treatment director practice but player.,Contained
48560803-1d5f-4c27-8134-0a541a00fc98,2021-07-29 14:59:36,6.87.222.72,1.67.74.111,Mozilla/5.0 (Windows NT 10.0; os-RU; rv:1.9.2.20) Gecko/2011-01-16 07:22:15 Firefox/3.6.1,Phishing,Critical,False,It usually than very lawyer mission.,Contained
2c84bcbb-625e-4ea9-bc46-61fd24cae924,2022-06-29 20:11:05,201.175.106.245,69.67.151.214,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2017-03-22 19:24:29 Firefox/15.0,Insider Threat,Medium,False,Morning program experience building be.,Recovered
4df2c60b-8ded-4aa5-9e30-d1cfdeee94c9,2022-04-01 06:35:34,206.177.169.144,172.181.203.253,Opera/9.97.(X11; Linux x86_64; ast-ES) Presto/2.9.181 Version/12.00,Insider Threat,High,False,Four work figure.,Eradicated
a5559fa1-09bf-46aa-a297-e67de9b57bf7,2021-08-21 03:21:38,33.10.175.86,115.179.22.246,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/5.1),DDoS,Medium,False,Modern send pattern have garden table yes.,Blocked
7f655b27-10a1-4867-a59c-c6c248f4c006,2023-06-10 07:55:07,222.166.54.106,115.91.202.91,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/532.7.6 (KHTML, like Gecko) Version/4.0.1 Safari/532.7.6",DDoS,Low,False,Manage close government thought program focus piece effect.,Blocked
023a5feb-ce60-4d03-a4b8-5d4222fb9139,2020-09-10 14:28:00,59.73.20.85,174.238.163.245,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/5.1),Insider Threat,High,False,Hour rule available benefit Democrat eight shake large.,Recovered
1b197464-7a74-49bf-ad06-de0870279bc5,2020-01-26 03:36:47,81.211.84.52,57.16.117.117,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_6) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/30.0.811.0 Safari/533.2",DDoS,Critical,False,Eye however reduce traditional federal maintain theory.,Recovered
d5dbb76c-a6a0-4160-bd16-40e6d1cdb355,2021-09-21 08:10:40,213.92.39.222,76.99.135.106,Opera/8.59.(X11; Linux i686; fi-FI) Presto/2.9.175 Version/12.00,Malware,Low,True,Their strategy interest direction someone Mrs just.,Recovered
64a3fa16-4b14-4a26-ac67-20595e81b9bd,2023-01-05 07:42:20,10.44.134.230,184.222.16.41,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; lij-IT) AppleWebKit/534.43.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6534.43.5",DDoS,Critical,False,Section sense factor away around.,Contained
ddb0f779-cad4-4d8d-b1d4-3266924f579b,2022-04-26 05:41:20,17.16.184.211,103.176.16.7,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/31.0.864.0 Mobile/87X883 Safari/535.0",Insider Threat,High,False,Go question parent majority hear partner few color.,Blocked
cd55894f-eb86-4b8d-8bb6-eae44ad274b3,2022-03-07 07:18:06,140.197.221.151,153.141.96.26,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/16.0.877.0 Safari/532.0",Insider Threat,Critical,False,Executive together support friend leave piece.,Eradicated
5d265e57-19fc-47c5-af16-4c403ddd3603,2021-05-12 03:25:32,35.48.120.45,72.246.21.149,Opera/8.47.(Windows NT 5.1; fy-DE) Presto/2.9.162 Version/11.00,Insider Threat,Low,True,Chance theory address rise wind actually stock.,Blocked
fa0f3995-c0e3-4460-bb44-1c978dc20cad,2021-01-26 03:42:46,60.225.42.97,190.27.115.96,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2023-02-17 01:24:32 Firefox/13.0,Malware,Low,False,Right oil never poor develop skin.,Recovered
38d725f5-847e-43b8-805d-630fe2e1d660,2020-12-28 12:24:57,148.245.50.132,4.111.232.161,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3; rv:1.9.6.20) Gecko/2019-08-23 02:24:44 Firefox/3.8,Malware,High,False,Wind food movie baby.,Eradicated
d25f0d92-a30d-45d1-8bb1-acc572a75cf4,2022-09-29 13:33:10,98.137.222.16,81.27.244.136,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/61.0.803.0 Safari/536.2",Malware,Critical,False,Young size his too west not.,Blocked
886dde97-a30d-4020-af05-f300db6f4c9a,2023-04-20 22:49:12,56.198.233.58,14.127.175.184,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/25.0.814.0 Safari/532.0",DDoS,Low,False,Physical technology pick upon very court.,Blocked
00109393-2872-4de5-b80d-747c5b7b4b93,2021-10-21 00:40:13,187.12.247.250,67.118.163.104,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/4.1),Insider Threat,High,False,Manage south weight.,Recovered
38ef0b3a-0702-4a0f-82fe-910ccc6e9437,2023-12-27 04:54:15,62.48.58.156,160.151.149.25,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/5.1),Ransomware,High,False,Responsibility knowledge administration start bag his.,Contained
3c4873c3-5ebe-4fb3-b995-2ea839e8c787,2023-08-26 01:53:16,4.246.129.243,96.38.158.31,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_1) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/19.0.846.0 Safari/536.1",Insider Threat,Critical,False,Now eight stuff visit professional.,Recovered
f7e53ffd-b60c-46ee-a891-fbb0e0c3f6a8,2021-09-14 19:45:13,195.88.101.177,104.61.118.92,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_8) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/49.0.862.0 Safari/533.0",Ransomware,Low,False,Radio truth current modern form situation.,Recovered
699eca1a-ac83-4f8d-a175-065ec83b7e75,2020-04-12 09:47:36,30.169.110.0,98.180.97.20,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_4) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/57.0.875.0 Safari/533.1",Insider Threat,High,False,West usually whatever like.,Contained
fc32e77b-0973-4e95-a186-96e1da77b2e3,2021-06-21 14:23:06,9.108.175.205,171.182.14.23,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/3.0),DDoS,High,True,Election know trouble movie modern across describe.,Eradicated
e771dd98-116d-4dab-95cc-713d10f99019,2022-10-18 22:17:18,181.233.29.50,22.205.173.27,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/46.0.805.0 Safari/536.2",Malware,Medium,False,Interest receive indeed.,Contained
eb341d37-3145-4fb8-a533-1d5f48c0dc21,2023-12-24 12:21:10,41.221.241.130,147.47.104.21,Mozilla/5.0 (Android 2.3.6; Mobile; rv:67.0) Gecko/67.0 Firefox/67.0,DDoS,Low,False,Including real do partner difference.,Eradicated
dc722cee-723a-4c62-b4e9-833b65d22067,2021-03-02 00:49:35,158.63.150.213,81.213.139.57,Opera/9.94.(Windows 98; Win 9x 4.90; az-IN) Presto/2.9.160 Version/10.00,Malware,Critical,False,From somebody within their account responsibility no.,Recovered
b5a99119-5468-4731-9e4e-017089bd3670,2022-07-04 11:33:56,165.76.75.17,19.253.232.91,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/5.1),Phishing,Critical,False,Only direction board mean never score concern.,Eradicated
d5c53b47-0cd6-4e04-9cb1-91f586a183f3,2023-10-14 05:42:27,150.97.127.162,145.0.113.87,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/45.0.849.0 Safari/536.0",Insider Threat,Critical,False,Lot too blood sometimes.,Eradicated
2d52f65a-7b91-4060-9077-42e2cf761d6d,2022-02-23 19:45:03,74.45.206.221,23.230.233.178,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_7 rv:6.0; hy-AM) AppleWebKit/533.8.7 (KHTML, like Gecko) Version/4.0.1 Safari/533.8.7",Ransomware,High,True,Scene event natural respond instead.,Contained
0f225a20-20d7-402e-8176-9d8e8acb73ff,2023-09-25 14:15:52,141.212.50.220,95.195.214.129,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/17.1e4440.0 Mobile/11T872 Safari/535.0",Phishing,Critical,False,Hospital create carry time pull major opportunity up.,Recovered
9aba7796-d121-4f5e-959c-18235fbcb050,2020-01-20 18:52:45,29.5.254.69,46.225.71.101,Mozilla/5.0 (Android 4.4; Mobile; rv:52.0) Gecko/52.0 Firefox/52.0,Malware,Low,False,World out beat.,Blocked
64c1ed05-c893-46ae-b75e-685282d2d4e1,2021-04-23 03:21:22,67.236.79.65,195.50.117.165,Opera/9.25.(X11; Linux x86_64; bem-ZM) Presto/2.9.176 Version/11.00,Ransomware,Medium,False,Republican instead article feeling marriage country.,Blocked
4e3c707d-91bb-41af-913c-44557d528410,2020-07-20 13:37:39,171.48.241.147,150.237.210.231,Opera/9.38.(X11; Linux i686; is-IS) Presto/2.9.187 Version/10.00,Phishing,Low,False,Hotel soldier student close.,Recovered
